Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Wind Speed,Temperature,Solar Zenith Angle,period
2019,7,27,18,30,101,51,318,3.0,30.4,80.98,7/27/2019 18:00:00
2019,7,27,19,30,0,0,0,2.8000000000000003,28.700000000000003,93.27,7/27/2019 19:00:00
2019,7,27,20,30,0,0,0,2.5,27.700000000000003,104.73,7/27/2019 20:00:00
2019,7,27,21,30,0,0,0,2.0,27.1,115.03,7/27/2019 21:00:00
2019,7,27,22,30,0,0,0,1.7000000000000002,26.6,123.52,7/27/2019 22:00:00
2019,7,27,23,30,0,0,0,1.5,26.200000000000003,129.24,7/27/2019 23:00:00
2019,7,28,0,30,0,0,0,1.4,25.9,131.21,7/28/2019 0:00:00
2019,7,28,1,30,0,0,0,1.4,25.700000000000003,128.98,7/28/2019 1:00:00
2019,7,28,2,30,0,0,0,1.3,25.5,123.06,7/28/2019 2:00:00
2019,7,28,3,30,0,0,0,1.3,25.3,114.44,7/28/2019 3:00:00
2019,7,28,4,30,0,0,0,1.3,25.200000000000003,104.05,7/28/2019 4:00:00
2019,7,28,5,30,0,0,0,1.6,26.0,92.53,7/28/2019 5:00:00
2019,7,28,6,30,101,69,187,2.4000000000000004,27.8,80.21000000000001,7/28/2019 6:00:00
2019,7,28,7,30,290,128,426,3.0,29.700000000000003,67.59,7/28/2019 7:00:00
2019,7,28,8,30,485,169,546,3.2,31.4,54.67,7/28/2019 8:00:00
2019,7,28,9,30,507,225,377,3.2,32.7,41.67,7/28/2019 9:00:00
2019,7,28,10,30,655,397,295,3.2,33.6,28.86,7/28/2019 10:00:00
2019,7,28,11,30,871,286,612,3.3000000000000003,34.1,17.05,7/28/2019 11:00:00
2019,7,28,12,30,371,324,48,3.4000000000000004,34.4,10.85,7/28/2019 12:00:00
2019,7,28,13,30,316,286,32,3.6,34.4,17.78,7/28/2019 13:00:00
2019,7,28,14,30,502,402,115,3.6,34.1,29.72,7/28/2019 14:00:00
2019,7,28,15,30,365,303,84,3.6,33.5,42.56,7/28/2019 15:00:00
2019,7,28,16,30,422,205,383,3.6,32.6,55.57,7/28/2019 16:00:00
2019,7,28,17,30,222,135,237,3.5,32.0,68.48,7/28/2019 17:00:00
2019,7,28,18,30,51,43,54,2.6,29.1,81.09,7/28/2019 18:00:00
2019,7,28,19,30,0,0,0,2.3000000000000003,27.6,93.4,7/28/2019 19:00:00
2019,7,28,20,30,0,0,0,2.1,26.9,104.88,7/28/2019 20:00:00
2019,7,28,21,30,0,0,0,1.9,26.5,115.21,7/28/2019 21:00:00
2019,7,28,22,30,0,0,0,1.7000000000000002,26.200000000000003,123.72,7/28/2019 22:00:00
2019,7,28,23,30,0,0,0,1.5,25.9,129.46,7/28/2019 23:00:00
2019,7,29,0,30,0,0,0,1.4,25.700000000000003,131.44,7/29/2019 0:00:00
2019,7,29,1,30,0,0,0,1.4,25.5,129.2,7/29/2019 1:00:00
2019,7,29,2,30,0,0,0,1.4,25.3,123.25,7/29/2019 2:00:00
2019,7,29,3,30,0,0,0,1.4,25.200000000000003,114.61,7/29/2019 3:00:00
2019,7,29,4,30,0,0,0,1.4,25.1,104.19,7/29/2019 4:00:00
2019,7,29,5,30,0,0,0,1.6,25.700000000000003,92.65,7/29/2019 5:00:00
2019,7,29,6,30,108,57,305,2.1,27.200000000000003,80.32000000000001,7/29/2019 6:00:00
2019,7,29,7,30,311,93,575,2.8000000000000003,29.3,67.68,7/29/2019 7:00:00
2019,7,29,8,30,523,110,715,3.1,31.6,54.76,7/29/2019 8:00:00
2019,7,29,9,30,712,123,789,3.1,33.4,41.76,7/29/2019 9:00:00
2019,7,29,10,30,859,135,828,2.9000000000000004,34.800000000000004,28.96,7/29/2019 10:00:00
2019,7,29,11,30,860,224,666,2.8000000000000003,35.800000000000004,17.2,7/29/2019 11:00:00
2019,7,29,12,30,701,364,343,2.8000000000000003,36.5,11.09,7/29/2019 12:00:00
2019,7,29,13,30,794,332,486,2.9000000000000004,36.7,17.93,7/29/2019 13:00:00
2019,7,29,14,30,224,209,17,3.0,36.5,29.83,7/29/2019 14:00:00
2019,7,29,15,30,312,224,120,3.1,35.7,42.67,7/29/2019 15:00:00
2019,7,29,16,30,271,210,109,3.2,34.4,55.67,7/29/2019 16:00:00
2019,7,29,17,30,197,142,150,3.3000000000000003,33.7,68.59,7/29/2019 17:00:00
2019,7,29,18,30,43,43,0,2.6,30.200000000000003,81.21000000000001,7/29/2019 18:00:00
2019,7,29,19,30,0,0,0,2.2,28.5,93.53,7/29/2019 19:00:00
2019,7,29,20,30,0,0,0,2.0,27.6,105.04,7/29/2019 20:00:00
2019,7,29,21,30,0,0,0,1.8,27.1,115.39,7/29/2019 21:00:00
2019,7,29,22,30,0,0,0,1.8,26.8,123.93,7/29/2019 22:00:00
2019,7,29,23,30,0,0,0,1.8,26.5,129.69,7/29/2019 23:00:00
2019,7,30,0,30,0,0,0,1.8,26.3,131.68,7/30/2019 0:00:00
2019,7,30,1,30,0,0,0,1.7000000000000002,26.200000000000003,129.43,7/30/2019 1:00:00
2019,7,30,2,30,0,0,0,1.6,25.9,123.45,7/30/2019 2:00:00
2019,7,30,3,30,0,0,0,1.4,25.700000000000003,114.77,7/30/2019 3:00:00
2019,7,30,4,30,0,0,0,1.3,25.4,104.33,7/30/2019 4:00:00
2019,7,30,5,30,0,0,0,1.4,25.9,92.77,7/30/2019 5:00:00
2019,7,30,6,30,66,57,54,1.8,27.4,80.42,7/30/2019 6:00:00
2019,7,30,7,30,268,119,395,2.4000000000000004,29.200000000000003,67.78,7/30/2019 7:00:00
2019,7,30,8,30,519,113,705,2.7,31.200000000000003,54.85,7/30/2019 8:00:00
2019,7,30,9,30,659,188,632,2.5,33.1,41.85,7/30/2019 9:00:00
2019,7,30,10,30,647,256,447,2.1,34.5,29.07,7/30/2019 10:00:00
2019,7,30,11,30,900,183,751,1.7000000000000002,35.5,17.36,7/30/2019 11:00:00
2019,7,30,12,30,903,273,643,1.3,36.1,11.33,7/30/2019 12:00:00
2019,7,30,13,30,762,428,351,1.0,36.3,18.1,7/30/2019 13:00:00
2019,7,30,14,30,656,392,305,1.0,36.0,29.95,7/30/2019 14:00:00
2019,7,30,15,30,314,274,54,1.3,35.300000000000004,42.77,7/30/2019 15:00:00
2019,7,30,16,30,29,29,0,1.9,33.9,55.78,7/30/2019 16:00:00
2019,7,30,17,30,31,31,0,2.1,33.1,68.7,7/30/2019 17:00:00
2019,7,30,18,30,12,12,0,2.0,29.5,81.33,7/30/2019 18:00:00
2019,7,30,19,30,0,0,0,1.9,27.8,93.67,7/30/2019 19:00:00
2019,7,30,20,30,0,0,0,1.8,27.0,105.2,7/30/2019 20:00:00
2019,7,30,21,30,0,0,0,1.5,26.6,115.57,7/30/2019 21:00:00
2019,7,30,22,30,0,0,0,1.3,26.3,124.14,7/30/2019 22:00:00
2019,7,30,23,30,0,0,0,1.2000000000000002,26.1,129.93,7/30/2019 23:00:00
2019,7,31,0,30,0,0,0,1.1,25.9,131.92000000000002,7/31/2019 0:00:00
2019,7,31,1,30,0,0,0,1.1,25.6,129.66,7/31/2019 1:00:00
2019,7,31,2,30,0,0,0,1.0,25.4,123.65,7/31/2019 2:00:00
2019,7,31,3,30,0,0,0,0.9,25.200000000000003,114.95,7/31/2019 3:00:00
2019,7,31,4,30,0,0,0,0.8,25.1,104.48,7/31/2019 4:00:00
2019,7,31,5,30,0,0,0,0.9,25.9,92.89,7/31/2019 5:00:00
2019,7,31,6,30,101,62,237,1.1,27.9,80.53,7/31/2019 6:00:00
2019,7,31,7,30,177,131,123,1.1,30.0,67.87,7/31/2019 7:00:00
2019,7,31,8,30,508,135,650,0.9,31.8,54.94,7/31/2019 8:00:00
2019,7,31,9,30,686,165,701,0.6000000000000001,33.5,41.94,7/31/2019 9:00:00
2019,7,31,10,30,844,163,780,0.3,34.800000000000004,29.18,7/31/2019 10:00:00
2019,7,31,11,30,812,274,564,0.4,35.800000000000004,17.52,7/31/2019 11:00:00
2019,7,31,12,30,913,248,679,0.8,36.4,11.57,7/31/2019 12:00:00
2019,7,31,13,30,685,417,282,1.3,36.6,18.27,7/31/2019 13:00:00
2019,7,31,14,30,734,269,537,1.7000000000000002,36.4,30.08,7/31/2019 14:00:00
2019,7,31,15,30,527,276,343,2.0,35.7,42.88,7/31/2019 15:00:00
2019,7,31,16,30,464,154,552,2.2,34.4,55.89,7/31/2019 16:00:00
2019,7,31,17,30,282,106,486,2.3000000000000003,33.7,68.82000000000001,7/31/2019 17:00:00
2019,7,31,18,30,88,55,219,2.3000000000000003,30.3,81.46000000000001,7/31/2019 18:00:00
2019,7,31,19,30,0,0,0,2.5,28.700000000000003,93.82,7/31/2019 19:00:00
2019,7,31,20,30,0,0,0,2.4000000000000004,27.8,105.36,7/31/2019 20:00:00
2019,7,31,21,30,0,0,0,2.0,27.200000000000003,115.77,7/31/2019 21:00:00
2019,7,31,22,30,0,0,0,1.5,26.8,124.36,7/31/2019 22:00:00
2019,7,31,23,30,0,0,0,1.2000000000000002,26.4,130.17000000000002,7/31/2019 23:00:00
2019,8,1,0,30,0,0,0,0.9,26.1,132.17000000000002,8/1/2019 0:00:00
2019,8,1,1,30,0,0,0,0.8,25.9,129.89,8/1/2019 1:00:00
2019,8,1,2,30,0,0,0,0.7000000000000001,25.8,123.86,8/1/2019 2:00:00
2019,8,1,3,30,0,0,0,0.5,25.8,115.12,8/1/2019 3:00:00
2019,8,1,4,30,0,0,0,0.4,25.8,104.62,8/1/2019 4:00:00
2019,8,1,5,30,0,0,0,0.4,26.3,93.02,8/1/2019 5:00:00
2019,8,1,6,30,95,54,254,0.5,27.8,80.63,8/1/2019 6:00:00
2019,8,1,7,30,304,90,570,0.5,29.8,67.97,8/1/2019 7:00:00
2019,8,1,8,30,515,112,704,0.4,31.700000000000003,55.03,8/1/2019 8:00:00
2019,8,1,9,30,587,249,455,0.4,33.4,42.04,8/1/2019 9:00:00
2019,8,1,10,30,586,376,241,0.7000000000000001,34.800000000000004,29.29,8/1/2019 10:00:00
2019,8,1,11,30,710,417,308,1.1,35.800000000000004,17.69,8/1/2019 11:00:00
2019,8,1,12,30,830,323,518,1.5,36.4,11.82,8/1/2019 12:00:00
2019,8,1,13,30,860,245,648,1.8,36.6,18.45,8/1/2019 13:00:00
2019,8,1,14,30,754,247,587,2.0,36.3,30.21,8/1/2019 14:00:00
2019,8,1,15,30,589,282,420,2.2,35.4,43.0,8/1/2019 15:00:00
2019,8,1,16,30,466,150,565,2.4000000000000004,34.1,56.01,8/1/2019 16:00:00
2019,8,1,17,30,277,103,485,2.5,33.300000000000004,68.94,8/1/2019 17:00:00
2019,8,1,18,30,89,52,255,2.4000000000000004,30.200000000000003,81.59,8/1/2019 18:00:00
2019,8,1,19,30,0,0,0,2.4000000000000004,28.700000000000003,93.97,8/1/2019 19:00:00
2019,8,1,20,30,0,0,0,2.1,27.9,105.53,8/1/2019 20:00:00
2019,8,1,21,30,0,0,0,1.6,27.200000000000003,115.96,8/1/2019 21:00:00
2019,8,1,22,30,0,0,0,1.2000000000000002,26.8,124.58,8/1/2019 22:00:00
2019,8,1,23,30,0,0,0,0.9,26.5,130.42000000000002,8/1/2019 23:00:00
2019,8,2,0,30,0,0,0,0.7000000000000001,26.200000000000003,132.42000000000002,8/2/2019 0:00:00
2019,8,2,1,30,0,0,0,0.6000000000000001,26.0,130.13,8/2/2019 1:00:00
2019,8,2,2,30,0,0,0,0.6000000000000001,25.8,124.06,8/2/2019 2:00:00
2019,8,2,3,30,0,0,0,0.5,25.5,115.29,8/2/2019 3:00:00
2019,8,2,4,30,0,0,0,0.5,25.200000000000003,104.77,8/2/2019 4:00:00
2019,8,2,5,30,0,0,0,0.8,25.8,93.14,8/2/2019 5:00:00
2019,8,2,6,30,102,54,300,1.0,27.6,80.74,8/2/2019 6:00:00
2019,8,2,7,30,301,93,557,0.7000000000000001,29.8,68.06,8/2/2019 7:00:00
2019,8,2,8,30,511,118,687,0.4,31.9,55.120000000000005,8/2/2019 8:00:00
2019,8,2,9,30,698,137,756,0.5,33.6,42.13,8/2/2019 9:00:00
2019,8,2,10,30,843,153,792,0.6000000000000001,34.9,29.4,8/2/2019 10:00:00
2019,8,2,11,30,741,383,376,0.7000000000000001,35.9,17.86,8/2/2019 11:00:00
2019,8,2,12,30,756,440,323,0.8,36.6,12.08,8/2/2019 12:00:00
2019,8,2,13,30,881,222,695,1.1,36.7,18.64,8/2/2019 13:00:00
2019,8,2,14,30,738,300,508,1.3,36.3,30.35,8/2/2019 14:00:00
2019,8,2,15,30,628,220,559,1.5,35.5,43.12,8/2/2019 15:00:00
2019,8,2,16,30,418,201,389,1.6,34.5,56.13,8/2/2019 16:00:00
2019,8,2,17,30,180,131,136,1.7000000000000002,34.0,69.07000000000001,8/2/2019 17:00:00
2019,8,2,18,30,76,51,173,1.8,30.700000000000003,81.73,8/2/2019 18:00:00
2019,8,2,19,30,0,0,0,2.2,29.0,94.12,8/2/2019 19:00:00
2019,8,2,20,30,0,0,0,2.3000000000000003,28.0,105.71,8/2/2019 20:00:00
2019,8,2,21,30,0,0,0,2.0,27.3,116.16,8/2/2019 21:00:00
2019,8,2,22,30,0,0,0,1.5,26.8,124.81,8/2/2019 22:00:00
2019,8,2,23,30,0,0,0,1.1,26.4,130.67000000000002,8/2/2019 23:00:00
2019,8,3,0,30,0,0,0,0.9,26.1,132.68,8/3/2019 0:00:00
2019,8,3,1,30,0,0,0,0.8,25.8,130.37,8/3/2019 1:00:00
2019,8,3,2,30,0,0,0,0.8,25.6,124.27,8/3/2019 2:00:00
2019,8,3,3,30,0,0,0,0.8,25.4,115.47,8/3/2019 3:00:00
2019,8,3,4,30,0,0,0,0.7000000000000001,25.3,104.91,8/3/2019 4:00:00
2019,8,3,5,30,0,0,0,0.7000000000000001,25.9,93.27,8/3/2019 5:00:00
2019,8,3,6,30,72,56,101,0.9,27.4,80.85000000000001,8/3/2019 6:00:00
2019,8,3,7,30,101,95,17,0.8,29.1,68.16,8/3/2019 7:00:00
2019,8,3,8,30,127,121,11,0.6000000000000001,30.4,55.21,8/3/2019 8:00:00
2019,8,3,9,30,493,335,213,0.6000000000000001,31.3,42.22,8/3/2019 9:00:00
2019,8,3,10,30,616,406,241,0.6000000000000001,32.0,29.51,8/3/2019 10:00:00
2019,8,3,11,30,439,396,45,0.6000000000000001,32.4,18.03,8/3/2019 11:00:00
2019,8,3,12,30,392,361,32,0.7000000000000001,32.5,12.34,8/3/2019 12:00:00
2019,8,3,13,30,680,446,247,0.8,32.5,18.83,8/3/2019 13:00:00
2019,8,3,14,30,748,265,560,0.8,32.5,30.49,8/3/2019 14:00:00
2019,8,3,15,30,578,259,438,0.8,32.300000000000004,43.25,8/3/2019 15:00:00
2019,8,3,16,30,271,211,108,0.9,31.9,56.25,8/3/2019 16:00:00
2019,8,3,17,30,159,107,146,1.0,31.6,69.2,8/3/2019 17:00:00
2019,8,3,18,30,63,47,114,0.9,29.4,81.87,8/3/2019 18:00:00
2019,8,3,19,30,0,0,0,1.1,28.3,94.28,8/3/2019 19:00:00
2019,8,3,20,30,0,0,0,1.3,27.8,105.89,8/3/2019 20:00:00
2019,8,3,21,30,0,0,0,1.3,27.3,116.37,8/3/2019 21:00:00
2019,8,3,22,30,0,0,0,1.4,27.0,125.04,8/3/2019 22:00:00
2019,8,3,23,30,0,0,0,1.4,26.5,130.92000000000002,8/3/2019 23:00:00
2019,8,4,0,30,0,0,0,1.3,26.0,132.94,8/4/2019 0:00:00
2019,8,4,1,30,0,0,0,1.1,25.700000000000003,130.61,8/4/2019 1:00:00
2019,8,4,2,30,0,0,0,1.0,25.4,124.49,8/4/2019 2:00:00
2019,8,4,3,30,0,0,0,0.9,25.200000000000003,115.65,8/4/2019 3:00:00
2019,8,4,4,30,0,0,0,0.8,25.200000000000003,105.06,8/4/2019 4:00:00
2019,8,4,5,30,0,0,0,0.7000000000000001,26.0,93.39,8/4/2019 5:00:00
2019,8,4,6,30,53,49,24,0.8,27.8,80.95,8/4/2019 6:00:00
2019,8,4,7,30,301,83,587,0.8,29.8,68.25,8/4/2019 7:00:00
2019,8,4,8,30,266,228,66,0.6000000000000001,31.3,55.3,8/4/2019 8:00:00
2019,8,4,9,30,322,286,49,0.5,32.7,42.32,8/4/2019 9:00:00
2019,8,4,10,30,596,418,205,0.5,34.1,29.63,8/4/2019 10:00:00
2019,8,4,11,30,570,453,123,0.6000000000000001,35.1,18.21,8/4/2019 11:00:00
2019,8,4,12,30,548,457,93,0.9,35.7,12.6,8/4/2019 12:00:00
2019,8,4,13,30,750,414,355,1.1,35.9,19.03,8/4/2019 13:00:00
2019,8,4,14,30,730,290,511,1.4,35.6,30.64,8/4/2019 14:00:00
2019,8,4,15,30,607,224,527,1.8,35.0,43.38,8/4/2019 15:00:00
2019,8,4,16,30,487,117,668,2.0,34.1,56.38,8/4/2019 16:00:00
2019,8,4,17,30,278,90,532,2.1,33.5,69.33,8/4/2019 17:00:00
2019,8,4,18,30,84,47,264,1.8,30.4,82.02,8/4/2019 18:00:00
2019,8,4,19,30,0,0,0,1.8,28.8,94.44,8/4/2019 19:00:00
2019,8,4,20,30,0,0,0,1.9,27.9,106.07,8/4/2019 20:00:00
2019,8,4,21,30,0,0,0,1.7000000000000002,27.3,116.58,8/4/2019 21:00:00
2019,8,4,22,30,0,0,0,1.5,26.9,125.28,8/4/2019 22:00:00
2019,8,4,23,30,0,0,0,1.3,26.5,131.19,8/4/2019 23:00:00
2019,8,5,0,30,0,0,0,1.2000000000000002,26.3,133.21,8/5/2019 0:00:00
2019,8,5,1,30,0,0,0,1.0,26.1,130.86,8/5/2019 1:00:00
2019,8,5,2,30,0,0,0,0.9,25.9,124.7,8/5/2019 2:00:00
2019,8,5,3,30,0,0,0,0.8,25.700000000000003,115.83,8/5/2019 3:00:00
2019,8,5,4,30,0,0,0,0.7000000000000001,25.700000000000003,105.21,8/5/2019 4:00:00
2019,8,5,5,30,0,0,0,0.7000000000000001,26.4,93.52,8/5/2019 5:00:00
2019,8,5,6,30,99,48,325,1.0,28.1,81.06,8/5/2019 6:00:00
2019,8,5,7,30,302,81,600,1.3,30.1,68.35000000000001,8/5/2019 7:00:00
2019,8,5,8,30,458,123,589,1.1,31.9,55.39,8/5/2019 8:00:00
2019,8,5,9,30,395,202,262,0.8,33.5,42.42,8/5/2019 9:00:00
2019,8,5,10,30,523,226,342,0.7000000000000001,34.9,29.74,8/5/2019 10:00:00
2019,8,5,11,30,589,338,265,1.0,35.9,18.38,8/5/2019 11:00:00
2019,8,5,12,30,550,452,101,1.3,36.5,12.87,8/5/2019 12:00:00
2019,8,5,13,30,782,243,571,1.7000000000000002,36.6,19.24,8/5/2019 13:00:00
2019,8,5,14,30,640,283,416,2.1,36.1,30.8,8/5/2019 14:00:00
2019,8,5,15,30,548,222,449,2.4000000000000004,35.4,43.52,8/5/2019 15:00:00
2019,8,5,16,30,487,119,667,2.6,34.300000000000004,56.52,8/5/2019 16:00:00
2019,8,5,17,30,277,92,528,2.7,33.6,69.48,8/5/2019 17:00:00
2019,8,5,18,30,82,47,258,2.4000000000000004,30.5,82.17,8/5/2019 18:00:00
2019,8,5,19,30,0,0,0,2.2,29.0,94.61,8/5/2019 19:00:00
2019,8,5,20,30,0,0,0,2.0,28.1,106.26,8/5/2019 20:00:00
2019,8,5,21,30,0,0,0,1.7000000000000002,27.5,116.79,8/5/2019 21:00:00
2019,8,5,22,30,0,0,0,1.4,27.1,125.53,8/5/2019 22:00:00
2019,8,5,23,30,0,0,0,1.3,26.8,131.45,8/5/2019 23:00:00
2019,8,6,0,30,0,0,0,1.3,26.6,133.48,8/6/2019 0:00:00
2019,8,6,1,30,0,0,0,1.2000000000000002,26.3,131.11,8/6/2019 1:00:00
2019,8,6,2,30,0,0,0,1.1,26.1,124.92,8/6/2019 2:00:00
2019,8,6,3,30,0,0,0,0.9,25.9,116.01,8/6/2019 3:00:00
2019,8,6,4,30,0,0,0,0.8,25.8,105.36,8/6/2019 4:00:00
2019,8,6,5,30,0,0,0,0.8,26.4,93.64,8/6/2019 5:00:00
2019,8,6,6,30,96,52,288,1.2000000000000002,28.0,81.17,8/6/2019 6:00:00
2019,8,6,7,30,297,87,571,1.4,30.0,68.45,8/6/2019 7:00:00
2019,8,6,8,30,405,204,354,1.3,31.9,55.49,8/6/2019 8:00:00
2019,8,6,9,30,514,326,255,1.1,33.7,42.51,8/6/2019 9:00:00
2019,8,6,10,30,841,132,817,0.9,35.2,29.86,8/6/2019 10:00:00
2019,8,6,11,30,691,406,301,1.1,36.4,18.57,8/6/2019 11:00:00
2019,8,6,12,30,688,451,243,1.4,37.2,13.15,8/6/2019 12:00:00
2019,8,6,13,30,625,411,227,1.9,37.3,19.45,8/6/2019 13:00:00
2019,8,6,14,30,701,323,441,2.3000000000000003,36.8,30.96,8/6/2019 14:00:00
2019,8,6,15,30,674,139,739,2.5,35.9,43.67,8/6/2019 15:00:00
2019,8,6,16,30,478,127,638,2.7,34.800000000000004,56.66,8/6/2019 16:00:00
2019,8,6,17,30,272,96,506,2.8000000000000003,34.1,69.62,8/6/2019 17:00:00
2019,8,6,18,30,76,48,212,2.5,31.1,82.32000000000001,8/6/2019 18:00:00
2019,8,6,19,30,0,0,0,2.5,29.6,94.78,8/6/2019 19:00:00
2019,8,6,20,30,0,0,0,2.4000000000000004,28.8,106.45,8/6/2019 20:00:00
2019,8,6,21,30,0,0,0,2.2,28.200000000000003,117.01,8/6/2019 21:00:00
2019,8,6,22,30,0,0,0,2.0,27.8,125.78,8/6/2019 22:00:00
2019,8,6,23,30,0,0,0,1.8,27.3,131.73,8/6/2019 23:00:00
2019,8,7,0,30,0,0,0,1.6,26.9,133.76,8/7/2019 0:00:00
2019,8,7,1,30,0,0,0,1.5,26.6,131.36,8/7/2019 1:00:00
2019,8,7,2,30,0,0,0,1.4,26.200000000000003,125.13,8/7/2019 2:00:00
2019,8,7,3,30,0,0,0,1.2000000000000002,25.9,116.19,8/7/2019 3:00:00
2019,8,7,4,30,0,0,0,1.1,25.700000000000003,105.51,8/7/2019 4:00:00
2019,8,7,5,30,0,0,0,1.2000000000000002,26.3,93.77,8/7/2019 5:00:00
2019,8,7,6,30,79,53,173,1.8,28.200000000000003,81.28,8/7/2019 6:00:00
2019,8,7,7,30,237,129,294,2.5,30.4,68.54,8/7/2019 7:00:00
2019,8,7,8,30,346,243,183,2.8000000000000003,32.5,55.58,8/7/2019 8:00:00
2019,8,7,9,30,538,315,303,2.7,34.300000000000004,42.61,8/7/2019 9:00:00
2019,8,7,10,30,753,256,574,2.7,35.800000000000004,29.98,8/7/2019 10:00:00
2019,8,7,11,30,912,180,773,2.7,37.0,18.76,8/7/2019 11:00:00
2019,8,7,12,30,957,173,806,2.8000000000000003,37.7,13.43,8/7/2019 12:00:00
2019,8,7,13,30,909,184,770,2.9000000000000004,37.9,19.67,8/7/2019 13:00:00
2019,8,7,14,30,634,355,326,3.0,37.7,31.13,8/7/2019 14:00:00
2019,8,7,15,30,471,316,215,3.1,37.0,43.81,8/7/2019 15:00:00
2019,8,7,16,30,470,136,610,3.1,35.800000000000004,56.8,8/7/2019 16:00:00
2019,8,7,17,30,270,98,498,3.2,35.1,69.77,8/7/2019 17:00:00
2019,8,7,18,30,78,48,228,2.7,31.4,82.48,8/7/2019 18:00:00
2019,8,7,19,30,0,0,0,2.5,29.700000000000003,94.96,8/7/2019 19:00:00
2019,8,7,20,30,0,0,0,2.3000000000000003,28.6,106.65,8/7/2019 20:00:00
2019,8,7,21,30,0,0,0,2.0,27.9,117.24,8/7/2019 21:00:00
2019,8,7,22,30,0,0,0,1.9,27.4,126.03,8/7/2019 22:00:00
2019,8,7,23,30,0,0,0,1.8,27.0,132.0,8/7/2019 23:00:00
2019,8,8,0,30,0,0,0,1.7000000000000002,26.700000000000003,134.04,8/8/2019 0:00:00
2019,8,8,1,30,0,0,0,1.7000000000000002,26.5,131.62,8/8/2019 1:00:00
2019,8,8,2,30,0,0,0,1.6,26.3,125.35,8/8/2019 2:00:00
2019,8,8,3,30,0,0,0,1.4,26.200000000000003,116.37,8/8/2019 3:00:00
2019,8,8,4,30,0,0,0,1.3,26.200000000000003,105.66,8/8/2019 4:00:00
2019,8,8,5,30,0,0,0,1.3,26.9,93.9,8/8/2019 5:00:00
2019,8,8,6,30,88,58,203,1.8,28.6,81.38,8/8/2019 6:00:00
2019,8,8,7,30,278,112,455,2.4000000000000004,30.6,68.64,8/8/2019 7:00:00
2019,8,8,8,30,370,231,247,2.8000000000000003,32.5,55.67,8/8/2019 8:00:00
2019,8,8,9,30,576,267,420,3.1,34.300000000000004,42.71,8/8/2019 9:00:00
2019,8,8,10,30,677,313,421,3.3000000000000003,35.7,30.11,8/8/2019 10:00:00
2019,8,8,11,30,812,308,533,3.5,36.9,18.95,8/8/2019 11:00:00
2019,8,8,12,30,801,338,477,3.6,37.6,13.71,8/8/2019 12:00:00
2019,8,8,13,30,770,323,475,3.6,37.7,19.89,8/8/2019 13:00:00
2019,8,8,14,30,823,155,782,3.8,37.4,31.3,8/8/2019 14:00:00
2019,8,8,15,30,630,193,607,3.9,36.7,43.97,8/8/2019 15:00:00
2019,8,8,16,30,374,210,300,3.9,35.4,56.95,8/8/2019 16:00:00
2019,8,8,17,30,238,110,373,3.8,34.6,69.92,8/8/2019 17:00:00
2019,8,8,18,30,76,44,247,2.9000000000000004,31.200000000000003,82.64,8/8/2019 18:00:00
2019,8,8,19,30,0,0,0,2.4000000000000004,29.6,95.14,8/8/2019 19:00:00
2019,8,8,20,30,0,0,0,2.1,28.700000000000003,106.86,8/8/2019 20:00:00
2019,8,8,21,30,0,0,0,1.9,28.0,117.47,8/8/2019 21:00:00
2019,8,8,22,30,0,0,0,1.7000000000000002,27.6,126.29,8/8/2019 22:00:00
2019,8,8,23,30,0,0,0,1.6,27.3,132.29,8/8/2019 23:00:00
2019,8,9,0,30,0,0,0,1.6,27.1,134.32,8/9/2019 0:00:00
2019,8,9,1,30,0,0,0,1.6,26.9,131.88,8/9/2019 1:00:00
2019,8,9,2,30,0,0,0,1.6,26.8,125.57,8/9/2019 2:00:00
2019,8,9,3,30,0,0,0,1.5,26.700000000000003,116.55,8/9/2019 3:00:00
2019,8,9,4,30,0,0,0,1.3,26.5,105.81,8/9/2019 4:00:00
2019,8,9,5,30,0,0,0,1.4,27.0,94.02,8/9/2019 5:00:00
2019,8,9,6,30,87,55,213,2.0,28.5,81.49,8/9/2019 6:00:00
2019,8,9,7,30,289,99,524,2.7,30.5,68.74,8/9/2019 7:00:00
2019,8,9,8,30,453,177,491,3.0,32.6,55.76,8/9/2019 8:00:00
2019,8,9,9,30,600,262,461,3.2,34.5,42.81,8/9/2019 9:00:00
2019,8,9,10,30,731,312,485,3.2,36.0,30.23,8/9/2019 10:00:00
2019,8,9,11,30,784,395,412,3.3000000000000003,37.2,19.14,8/9/2019 11:00:00
2019,8,9,12,30,907,254,673,3.5,37.9,14.0,8/9/2019 12:00:00
2019,8,9,13,30,815,306,542,3.7,38.1,20.12,8/9/2019 13:00:00
2019,8,9,14,30,796,186,715,3.7,37.8,31.48,8/9/2019 14:00:00
2019,8,9,15,30,562,267,411,3.7,36.9,44.13,8/9/2019 15:00:00
2019,8,9,16,30,445,155,534,3.7,35.5,57.11,8/9/2019 16:00:00
2019,8,9,17,30,268,91,519,3.6,34.6,70.08,8/9/2019 17:00:00
2019,8,9,18,30,73,44,235,2.8000000000000003,31.1,82.81,8/9/2019 18:00:00
2019,8,9,19,30,0,0,0,2.4000000000000004,29.3,95.33,8/9/2019 19:00:00
2019,8,9,20,30,0,0,0,2.0,28.3,107.06,8/9/2019 20:00:00
