period,respondent,respondent-name,fueltype,type-name,timezone,timezone-description,value,value-units
2019-01-01,TEX,Texas,SUN,Solar,Arizona,Arizona,1179,megawatthours
2019-01-01,TEX,Texas,SUN,Solar,Central,Central,1179,megawatthours
2019-01-01,TEX,Texas,SUN,Solar,Eastern,Eastern,1179,megawatthours
2019-01-01,TEX,Texas,SUN,Solar,Mountain,Mountain,1179,megawatthours
2019-01-01,TEX,Texas,SUN,Solar,Pacific,Pacific,1179,megawatthours
2019-01-02,TEX,Texas,SUN,Solar,Arizona,Arizona,964,megawatthours
2019-01-02,TEX,Texas,SUN,Solar,Central,Central,964,megawatthours
2019-01-02,TEX,Texas,SUN,Solar,Eastern,Eastern,964,megawatthours
2019-01-02,TEX,Texas,SUN,Solar,Mountain,Mountain,964,megawatthours
2019-01-02,TEX,Texas,SUN,Solar,Pacific,Pacific,964,megawatthours
2019-01-03,TEX,Texas,SUN,Solar,Arizona,Arizona,8931,megawatthours
2019-01-03,TEX,Texas,SUN,Solar,Central,Central,8931,megawatthours
2019-01-03,TEX,Texas,SUN,Solar,Eastern,Eastern,8931,megawatthours
2019-01-03,TEX,Texas,SUN,Solar,Mountain,Mountain,8931,megawatthours
2019-01-03,TEX,Texas,SUN,Solar,Pacific,Pacific,8931,megawatthours
2019-01-04,TEX,Texas,SUN,Solar,Arizona,Arizona,9937,megawatthours
2019-01-04,TEX,Texas,SUN,Solar,Central,Central,9937,megawatthours
2019-01-04,TEX,Texas,SUN,Solar,Eastern,Eastern,9937,megawatthours
2019-01-04,TEX,Texas,SUN,Solar,Mountain,Mountain,9937,megawatthours
2019-01-04,TEX,Texas,SUN,Solar,Pacific,Pacific,9937,megawatthours
2019-01-05,TEX,Texas,SUN,Solar,Arizona,Arizona,8928,megawatthours
2019-01-05,TEX,Texas,SUN,Solar,Central,Central,8928,megawatthours
2019-01-05,TEX,Texas,SUN,Solar,Eastern,Eastern,8928,megawatthours
2019-01-05,TEX,Texas,SUN,Solar,Mountain,Mountain,8928,megawatthours
2019-01-05,TEX,Texas,SUN,Solar,Pacific,Pacific,8928,megawatthours
2019-01-06,TEX,Texas,SUN,Solar,Arizona,Arizona,3463,megawatthours
2019-01-06,TEX,Texas,SUN,Solar,Central,Central,3463,megawatthours
2019-01-06,TEX,Texas,SUN,Solar,Eastern,Eastern,3463,megawatthours
2019-01-06,TEX,Texas,SUN,Solar,Mountain,Mountain,3463,megawatthours
2019-01-06,TEX,Texas,SUN,Solar,Pacific,Pacific,3463,megawatthours
2019-01-07,TEX,Texas,SUN,Solar,Arizona,Arizona,8306,megawatthours
2019-01-07,TEX,Texas,SUN,Solar,Central,Central,8306,megawatthours
2019-01-07,TEX,Texas,SUN,Solar,Eastern,Eastern,8306,megawatthours
2019-01-07,TEX,Texas,SUN,Solar,Mountain,Mountain,8306,megawatthours
2019-01-07,TEX,Texas,SUN,Solar,Pacific,Pacific,8306,megawatthours
2019-01-08,TEX,Texas,SUN,Solar,Arizona,Arizona,6031,megawatthours
2019-01-08,TEX,Texas,SUN,Solar,Central,Central,6031,megawatthours
2019-01-08,TEX,Texas,SUN,Solar,Eastern,Eastern,6031,megawatthours
2019-01-08,TEX,Texas,SUN,Solar,Mountain,Mountain,6031,megawatthours
2019-01-08,TEX,Texas,SUN,Solar,Pacific,Pacific,6031,megawatthours
2019-01-09,TEX,Texas,SUN,Solar,Arizona,Arizona,3948,megawatthours
2019-01-09,TEX,Texas,SUN,Solar,Central,Central,3948,megawatthours
2019-01-09,TEX,Texas,SUN,Solar,Eastern,Eastern,3948,megawatthours
2019-01-09,TEX,Texas,SUN,Solar,Mountain,Mountain,3948,megawatthours
2019-01-09,TEX,Texas,SUN,Solar,Pacific,Pacific,3948,megawatthours
2019-01-10,TEX,Texas,SUN,Solar,Arizona,Arizona,6408,megawatthours
2019-01-10,TEX,Texas,SUN,Solar,Central,Central,6408,megawatthours
2019-01-10,TEX,Texas,SUN,Solar,Eastern,Eastern,6408,megawatthours
2019-01-10,TEX,Texas,SUN,Solar,Mountain,Mountain,6408,megawatthours
2019-01-10,TEX,Texas,SUN,Solar,Pacific,Pacific,6408,megawatthours
2019-01-11,TEX,Texas,SUN,Solar,Arizona,Arizona,3092,megawatthours
2019-01-11,TEX,Texas,SUN,Solar,Central,Central,3092,megawatthours
2019-01-11,TEX,Texas,SUN,Solar,Eastern,Eastern,3092,megawatthours
2019-01-11,TEX,Texas,SUN,Solar,Mountain,Mountain,3092,megawatthours
2019-01-11,TEX,Texas,SUN,Solar,Pacific,Pacific,3092,megawatthours
2019-01-12,TEX,Texas,SUN,Solar,Arizona,Arizona,8829,megawatthours
2019-01-12,TEX,Texas,SUN,Solar,Central,Central,8829,megawatthours
2019-01-12,TEX,Texas,SUN,Solar,Eastern,Eastern,8829,megawatthours
2019-01-12,TEX,Texas,SUN,Solar,Mountain,Mountain,8829,megawatthours
2019-01-12,TEX,Texas,SUN,Solar,Pacific,Pacific,8829,megawatthours
2019-01-13,TEX,Texas,SUN,Solar,Arizona,Arizona,7049,megawatthours
2019-01-13,TEX,Texas,SUN,Solar,Central,Central,7049,megawatthours
2019-01-13,TEX,Texas,SUN,Solar,Eastern,Eastern,7049,megawatthours
2019-01-13,TEX,Texas,SUN,Solar,Mountain,Mountain,7049,megawatthours
2019-01-13,TEX,Texas,SUN,Solar,Pacific,Pacific,7049,megawatthours
2019-01-14,TEX,Texas,SUN,Solar,Arizona,Arizona,2400,megawatthours
2019-01-14,TEX,Texas,SUN,Solar,Central,Central,2400,megawatthours
2019-01-14,TEX,Texas,SUN,Solar,Eastern,Eastern,2400,megawatthours
2019-01-14,TEX,Texas,SUN,Solar,Mountain,Mountain,2400,megawatthours
2019-01-14,TEX,Texas,SUN,Solar,Pacific,Pacific,2400,megawatthours
2019-01-15,TEX,Texas,SUN,Solar,Arizona,Arizona,4794,megawatthours
2019-01-15,TEX,Texas,SUN,Solar,Central,Central,4794,megawatthours
2019-01-15,TEX,Texas,SUN,Solar,Eastern,Eastern,4794,megawatthours
2019-01-15,TEX,Texas,SUN,Solar,Mountain,Mountain,4794,megawatthours
2019-01-15,TEX,Texas,SUN,Solar,Pacific,Pacific,4794,megawatthours
2019-01-16,TEX,Texas,SUN,Solar,Arizona,Arizona,8683,megawatthours
2019-01-16,TEX,Texas,SUN,Solar,Central,Central,8683,megawatthours
2019-01-16,TEX,Texas,SUN,Solar,Eastern,Eastern,8683,megawatthours
2019-01-16,TEX,Texas,SUN,Solar,Mountain,Mountain,8683,megawatthours
2019-01-16,TEX,Texas,SUN,Solar,Pacific,Pacific,8683,megawatthours
2019-01-17,TEX,Texas,SUN,Solar,Arizona,Arizona,8522,megawatthours
2019-01-17,TEX,Texas,SUN,Solar,Central,Central,8522,megawatthours
2019-01-17,TEX,Texas,SUN,Solar,Eastern,Eastern,8522,megawatthours
2019-01-17,TEX,Texas,SUN,Solar,Mountain,Mountain,8522,megawatthours
2019-01-17,TEX,Texas,SUN,Solar,Pacific,Pacific,8522,megawatthours
2019-01-18,TEX,Texas,SUN,Solar,Arizona,Arizona,6964,megawatthours
2019-01-18,TEX,Texas,SUN,Solar,Central,Central,6964,megawatthours
2019-01-18,TEX,Texas,SUN,Solar,Eastern,Eastern,6964,megawatthours
2019-01-18,TEX,Texas,SUN,Solar,Mountain,Mountain,6964,megawatthours
2019-01-18,TEX,Texas,SUN,Solar,Pacific,Pacific,6964,megawatthours
2019-01-19,TEX,Texas,SUN,Solar,Arizona,Arizona,10151,megawatthours
2019-01-19,TEX,Texas,SUN,Solar,Central,Central,10151,megawatthours
2019-01-19,TEX,Texas,SUN,Solar,Eastern,Eastern,10151,megawatthours
2019-01-19,TEX,Texas,SUN,Solar,Mountain,Mountain,10151,megawatthours
2019-01-19,TEX,Texas,SUN,Solar,Pacific,Pacific,10151,megawatthours
2019-01-20,TEX,Texas,SUN,Solar,Arizona,Arizona,9380,megawatthours
2019-01-20,TEX,Texas,SUN,Solar,Central,Central,9380,megawatthours
2019-01-20,TEX,Texas,SUN,Solar,Eastern,Eastern,9380,megawatthours
2019-01-20,TEX,Texas,SUN,Solar,Mountain,Mountain,9380,megawatthours
2019-01-20,TEX,Texas,SUN,Solar,Pacific,Pacific,9380,megawatthours
2019-01-21,TEX,Texas,SUN,Solar,Arizona,Arizona,5892,megawatthours
2019-01-21,TEX,Texas,SUN,Solar,Central,Central,5892,megawatthours
2019-01-21,TEX,Texas,SUN,Solar,Eastern,Eastern,5892,megawatthours
2019-01-21,TEX,Texas,SUN,Solar,Mountain,Mountain,5892,megawatthours
2019-01-21,TEX,Texas,SUN,Solar,Pacific,Pacific,5892,megawatthours
2019-01-22,TEX,Texas,SUN,Solar,Arizona,Arizona,5205,megawatthours
2019-01-22,TEX,Texas,SUN,Solar,Central,Central,5205,megawatthours
2019-01-22,TEX,Texas,SUN,Solar,Eastern,Eastern,5205,megawatthours
2019-01-22,TEX,Texas,SUN,Solar,Mountain,Mountain,5205,megawatthours
2019-01-22,TEX,Texas,SUN,Solar,Pacific,Pacific,5205,megawatthours
2019-01-23,TEX,Texas,SUN,Solar,Arizona,Arizona,10654,megawatthours
2019-01-23,TEX,Texas,SUN,Solar,Central,Central,10654,megawatthours
2019-01-23,TEX,Texas,SUN,Solar,Eastern,Eastern,10654,megawatthours
2019-01-23,TEX,Texas,SUN,Solar,Mountain,Mountain,10654,megawatthours
2019-01-23,TEX,Texas,SUN,Solar,Pacific,Pacific,10654,megawatthours
2019-01-24,TEX,Texas,SUN,Solar,Arizona,Arizona,10441,megawatthours
2019-01-24,TEX,Texas,SUN,Solar,Central,Central,10441,megawatthours
2019-01-24,TEX,Texas,SUN,Solar,Eastern,Eastern,10441,megawatthours
2019-01-24,TEX,Texas,SUN,Solar,Mountain,Mountain,10441,megawatthours
2019-01-24,TEX,Texas,SUN,Solar,Pacific,Pacific,10441,megawatthours
2019-01-25,TEX,Texas,SUN,Solar,Arizona,Arizona,9773,megawatthours
2019-01-25,TEX,Texas,SUN,Solar,Central,Central,9773,megawatthours
2019-01-25,TEX,Texas,SUN,Solar,Eastern,Eastern,9773,megawatthours
2019-01-25,TEX,Texas,SUN,Solar,Mountain,Mountain,9773,megawatthours
2019-01-25,TEX,Texas,SUN,Solar,Pacific,Pacific,9773,megawatthours
2019-01-26,TEX,Texas,SUN,Solar,Arizona,Arizona,7834,megawatthours
2019-01-26,TEX,Texas,SUN,Solar,Central,Central,7834,megawatthours
2019-01-26,TEX,Texas,SUN,Solar,Eastern,Eastern,7834,megawatthours
2019-01-26,TEX,Texas,SUN,Solar,Mountain,Mountain,7834,megawatthours
2019-01-26,TEX,Texas,SUN,Solar,Pacific,Pacific,7834,megawatthours
2019-01-27,TEX,Texas,SUN,Solar,Arizona,Arizona,10540,megawatthours
2019-01-27,TEX,Texas,SUN,Solar,Central,Central,10540,megawatthours
2019-01-27,TEX,Texas,SUN,Solar,Eastern,Eastern,10540,megawatthours
2019-01-27,TEX,Texas,SUN,Solar,Mountain,Mountain,10540,megawatthours
2019-01-27,TEX,Texas,SUN,Solar,Pacific,Pacific,10540,megawatthours
2019-01-28,TEX,Texas,SUN,Solar,Arizona,Arizona,9572,megawatthours
2019-01-28,TEX,Texas,SUN,Solar,Central,Central,9572,megawatthours
2019-01-28,TEX,Texas,SUN,Solar,Eastern,Eastern,9572,megawatthours
2019-01-28,TEX,Texas,SUN,Solar,Mountain,Mountain,9572,megawatthours
2019-01-28,TEX,Texas,SUN,Solar,Pacific,Pacific,9572,megawatthours
2019-01-29,TEX,Texas,SUN,Solar,Arizona,Arizona,5784,megawatthours
2019-01-29,TEX,Texas,SUN,Solar,Central,Central,5784,megawatthours
2019-01-29,TEX,Texas,SUN,Solar,Eastern,Eastern,5784,megawatthours
2019-01-29,TEX,Texas,SUN,Solar,Mountain,Mountain,5784,megawatthours
2019-01-29,TEX,Texas,SUN,Solar,Pacific,Pacific,5784,megawatthours
2019-01-30,TEX,Texas,SUN,Solar,Arizona,Arizona,7074,megawatthours
2019-01-30,TEX,Texas,SUN,Solar,Central,Central,7074,megawatthours
2019-01-30,TEX,Texas,SUN,Solar,Eastern,Eastern,7074,megawatthours
2019-01-30,TEX,Texas,SUN,Solar,Mountain,Mountain,7074,megawatthours
2019-01-30,TEX,Texas,SUN,Solar,Pacific,Pacific,7074,megawatthours
2019-01-31,TEX,Texas,SUN,Solar,Arizona,Arizona,7845,megawatthours
2019-01-31,TEX,Texas,SUN,Solar,Central,Central,7845,megawatthours
2019-01-31,TEX,Texas,SUN,Solar,Eastern,Eastern,7845,megawatthours
2019-01-31,TEX,Texas,SUN,Solar,Mountain,Mountain,7845,megawatthours
2019-01-31,TEX,Texas,SUN,Solar,Pacific,Pacific,7845,megawatthours
2019-02-01,TEX,Texas,SUN,Solar,Arizona,Arizona,7623,megawatthours
2019-02-01,TEX,Texas,SUN,Solar,Central,Central,7623,megawatthours
2019-02-01,TEX,Texas,SUN,Solar,Eastern,Eastern,7623,megawatthours
2019-02-01,TEX,Texas,SUN,Solar,Mountain,Mountain,7623,megawatthours
2019-02-01,TEX,Texas,SUN,Solar,Pacific,Pacific,7623,megawatthours
2019-02-02,TEX,Texas,SUN,Solar,Arizona,Arizona,7590,megawatthours
2019-02-02,TEX,Texas,SUN,Solar,Central,Central,7590,megawatthours
2019-02-02,TEX,Texas,SUN,Solar,Eastern,Eastern,7590,megawatthours
2019-02-02,TEX,Texas,SUN,Solar,Mountain,Mountain,7590,megawatthours
2019-02-02,TEX,Texas,SUN,Solar,Pacific,Pacific,7590,megawatthours
2019-02-03,TEX,Texas,SUN,Solar,Arizona,Arizona,7088,megawatthours
2019-02-03,TEX,Texas,SUN,Solar,Central,Central,7088,megawatthours
2019-02-03,TEX,Texas,SUN,Solar,Eastern,Eastern,7088,megawatthours
2019-02-03,TEX,Texas,SUN,Solar,Mountain,Mountain,7088,megawatthours
2019-02-03,TEX,Texas,SUN,Solar,Pacific,Pacific,7088,megawatthours
2019-02-04,TEX,Texas,SUN,Solar,Arizona,Arizona,7899,megawatthours
2019-02-04,TEX,Texas,SUN,Solar,Central,Central,7899,megawatthours
2019-02-04,TEX,Texas,SUN,Solar,Eastern,Eastern,7899,megawatthours
2019-02-04,TEX,Texas,SUN,Solar,Mountain,Mountain,7899,megawatthours
2019-02-04,TEX,Texas,SUN,Solar,Pacific,Pacific,7899,megawatthours
2019-02-05,TEX,Texas,SUN,Solar,Arizona,Arizona,4896,megawatthours
2019-02-05,TEX,Texas,SUN,Solar,Central,Central,4896,megawatthours
2019-02-05,TEX,Texas,SUN,Solar,Eastern,Eastern,4896,megawatthours
2019-02-05,TEX,Texas,SUN,Solar,Mountain,Mountain,4896,megawatthours
2019-02-05,TEX,Texas,SUN,Solar,Pacific,Pacific,4896,megawatthours
2019-02-06,TEX,Texas,SUN,Solar,Arizona,Arizona,4991,megawatthours
2019-02-06,TEX,Texas,SUN,Solar,Central,Central,4991,megawatthours
2019-02-06,TEX,Texas,SUN,Solar,Eastern,Eastern,4991,megawatthours
2019-02-06,TEX,Texas,SUN,Solar,Mountain,Mountain,4991,megawatthours
2019-02-06,TEX,Texas,SUN,Solar,Pacific,Pacific,4991,megawatthours
2019-02-07,TEX,Texas,SUN,Solar,Arizona,Arizona,10268,megawatthours
2019-02-07,TEX,Texas,SUN,Solar,Central,Central,10268,megawatthours
2019-02-07,TEX,Texas,SUN,Solar,Eastern,Eastern,10268,megawatthours
2019-02-07,TEX,Texas,SUN,Solar,Mountain,Mountain,10268,megawatthours
2019-02-07,TEX,Texas,SUN,Solar,Pacific,Pacific,10268,megawatthours
2019-02-08,TEX,Texas,SUN,Solar,Arizona,Arizona,4400,megawatthours
2019-02-08,TEX,Texas,SUN,Solar,Central,Central,4400,megawatthours
2019-02-08,TEX,Texas,SUN,Solar,Eastern,Eastern,4400,megawatthours
2019-02-08,TEX,Texas,SUN,Solar,Mountain,Mountain,4400,megawatthours
2019-02-08,TEX,Texas,SUN,Solar,Pacific,Pacific,4400,megawatthours
2019-02-09,TEX,Texas,SUN,Solar,Arizona,Arizona,5111,megawatthours
2019-02-09,TEX,Texas,SUN,Solar,Central,Central,5111,megawatthours
2019-02-09,TEX,Texas,SUN,Solar,Eastern,Eastern,5111,megawatthours
2019-02-09,TEX,Texas,SUN,Solar,Mountain,Mountain,5111,megawatthours
2019-02-09,TEX,Texas,SUN,Solar,Pacific,Pacific,5111,megawatthours
2019-02-10,TEX,Texas,SUN,Solar,Arizona,Arizona,1961,megawatthours
2019-02-10,TEX,Texas,SUN,Solar,Central,Central,1961,megawatthours
2019-02-10,TEX,Texas,SUN,Solar,Eastern,Eastern,1961,megawatthours
2019-02-10,TEX,Texas,SUN,Solar,Mountain,Mountain,1961,megawatthours
2019-02-10,TEX,Texas,SUN,Solar,Pacific,Pacific,1961,megawatthours
2019-02-11,TEX,Texas,SUN,Solar,Arizona,Arizona,2223,megawatthours
2019-02-11,TEX,Texas,SUN,Solar,Central,Central,2223,megawatthours
2019-02-11,TEX,Texas,SUN,Solar,Eastern,Eastern,2223,megawatthours
2019-02-11,TEX,Texas,SUN,Solar,Mountain,Mountain,2223,megawatthours
2019-02-11,TEX,Texas,SUN,Solar,Pacific,Pacific,2223,megawatthours
2019-02-12,TEX,Texas,SUN,Solar,Arizona,Arizona,12031,megawatthours
2019-02-12,TEX,Texas,SUN,Solar,Central,Central,12031,megawatthours
2019-02-12,TEX,Texas,SUN,Solar,Eastern,Eastern,12031,megawatthours
2019-02-12,TEX,Texas,SUN,Solar,Mountain,Mountain,12031,megawatthours
2019-02-12,TEX,Texas,SUN,Solar,Pacific,Pacific,12031,megawatthours
2019-02-13,TEX,Texas,SUN,Solar,Arizona,Arizona,7022,megawatthours
2019-02-13,TEX,Texas,SUN,Solar,Central,Central,7022,megawatthours
2019-02-13,TEX,Texas,SUN,Solar,Eastern,Eastern,7022,megawatthours
2019-02-13,TEX,Texas,SUN,Solar,Mountain,Mountain,7022,megawatthours
2019-02-13,TEX,Texas,SUN,Solar,Pacific,Pacific,7022,megawatthours
2019-02-14,TEX,Texas,SUN,Solar,Arizona,Arizona,6255,megawatthours
2019-02-14,TEX,Texas,SUN,Solar,Central,Central,6255,megawatthours
2019-02-14,TEX,Texas,SUN,Solar,Eastern,Eastern,6255,megawatthours
2019-02-14,TEX,Texas,SUN,Solar,Mountain,Mountain,6255,megawatthours
2019-02-14,TEX,Texas,SUN,Solar,Pacific,Pacific,6255,megawatthours
2019-02-15,TEX,Texas,SUN,Solar,Arizona,Arizona,7872,megawatthours
2019-02-15,TEX,Texas,SUN,Solar,Central,Central,7872,megawatthours
2019-02-15,TEX,Texas,SUN,Solar,Eastern,Eastern,7872,megawatthours
2019-02-15,TEX,Texas,SUN,Solar,Mountain,Mountain,7872,megawatthours
2019-02-15,TEX,Texas,SUN,Solar,Pacific,Pacific,7872,megawatthours
2019-02-16,TEX,Texas,SUN,Solar,Arizona,Arizona,10068,megawatthours
2019-02-16,TEX,Texas,SUN,Solar,Central,Central,10068,megawatthours
2019-02-16,TEX,Texas,SUN,Solar,Eastern,Eastern,10068,megawatthours
2019-02-16,TEX,Texas,SUN,Solar,Mountain,Mountain,10068,megawatthours
2019-02-16,TEX,Texas,SUN,Solar,Pacific,Pacific,10068,megawatthours
2019-02-17,TEX,Texas,SUN,Solar,Arizona,Arizona,10926,megawatthours
2019-02-17,TEX,Texas,SUN,Solar,Central,Central,10926,megawatthours
2019-02-17,TEX,Texas,SUN,Solar,Eastern,Eastern,10926,megawatthours
2019-02-17,TEX,Texas,SUN,Solar,Mountain,Mountain,10926,megawatthours
2019-02-17,TEX,Texas,SUN,Solar,Pacific,Pacific,10926,megawatthours
2019-02-18,TEX,Texas,SUN,Solar,Arizona,Arizona,4777,megawatthours
2019-02-18,TEX,Texas,SUN,Solar,Central,Central,4777,megawatthours
2019-02-18,TEX,Texas,SUN,Solar,Eastern,Eastern,4777,megawatthours
2019-02-18,TEX,Texas,SUN,Solar,Mountain,Mountain,4777,megawatthours
2019-02-18,TEX,Texas,SUN,Solar,Pacific,Pacific,4777,megawatthours
2019-02-19,TEX,Texas,SUN,Solar,Arizona,Arizona,4328,megawatthours
2019-02-19,TEX,Texas,SUN,Solar,Central,Central,4328,megawatthours
2019-02-19,TEX,Texas,SUN,Solar,Eastern,Eastern,4328,megawatthours
2019-02-19,TEX,Texas,SUN,Solar,Mountain,Mountain,4328,megawatthours
2019-02-19,TEX,Texas,SUN,Solar,Pacific,Pacific,4328,megawatthours
2019-02-20,TEX,Texas,SUN,Solar,Arizona,Arizona,10101,megawatthours
2019-02-20,TEX,Texas,SUN,Solar,Central,Central,10101,megawatthours
2019-02-20,TEX,Texas,SUN,Solar,Eastern,Eastern,10101,megawatthours
2019-02-20,TEX,Texas,SUN,Solar,Mountain,Mountain,10101,megawatthours
2019-02-20,TEX,Texas,SUN,Solar,Pacific,Pacific,10101,megawatthours
2019-02-21,TEX,Texas,SUN,Solar,Arizona,Arizona,7572,megawatthours
2019-02-21,TEX,Texas,SUN,Solar,Central,Central,7572,megawatthours
2019-02-21,TEX,Texas,SUN,Solar,Eastern,Eastern,7572,megawatthours
2019-02-21,TEX,Texas,SUN,Solar,Mountain,Mountain,7572,megawatthours
2019-02-21,TEX,Texas,SUN,Solar,Pacific,Pacific,7572,megawatthours
2019-02-22,TEX,Texas,SUN,Solar,Arizona,Arizona,8576,megawatthours
2019-02-22,TEX,Texas,SUN,Solar,Central,Central,8576,megawatthours
2019-02-22,TEX,Texas,SUN,Solar,Eastern,Eastern,8576,megawatthours
2019-02-22,TEX,Texas,SUN,Solar,Mountain,Mountain,8576,megawatthours
2019-02-22,TEX,Texas,SUN,Solar,Pacific,Pacific,8576,megawatthours
2019-02-23,TEX,Texas,SUN,Solar,Arizona,Arizona,9173,megawatthours
2019-02-23,TEX,Texas,SUN,Solar,Central,Central,9173,megawatthours
2019-02-23,TEX,Texas,SUN,Solar,Eastern,Eastern,9173,megawatthours
2019-02-23,TEX,Texas,SUN,Solar,Mountain,Mountain,9173,megawatthours
2019-02-23,TEX,Texas,SUN,Solar,Pacific,Pacific,9173,megawatthours
2019-02-24,TEX,Texas,SUN,Solar,Arizona,Arizona,11880,megawatthours
2019-02-24,TEX,Texas,SUN,Solar,Central,Central,11880,megawatthours
2019-02-24,TEX,Texas,SUN,Solar,Eastern,Eastern,11880,megawatthours
2019-02-24,TEX,Texas,SUN,Solar,Mountain,Mountain,11880,megawatthours
2019-02-24,TEX,Texas,SUN,Solar,Pacific,Pacific,11880,megawatthours
2019-02-25,TEX,Texas,SUN,Solar,Arizona,Arizona,8522,megawatthours
2019-02-25,TEX,Texas,SUN,Solar,Central,Central,8522,megawatthours
2019-02-25,TEX,Texas,SUN,Solar,Eastern,Eastern,8522,megawatthours
2019-02-25,TEX,Texas,SUN,Solar,Mountain,Mountain,8522,megawatthours
2019-02-25,TEX,Texas,SUN,Solar,Pacific,Pacific,8522,megawatthours
2019-02-26,TEX,Texas,SUN,Solar,Arizona,Arizona,9904,megawatthours
2019-02-26,TEX,Texas,SUN,Solar,Central,Central,9904,megawatthours
2019-02-26,TEX,Texas,SUN,Solar,Eastern,Eastern,9904,megawatthours
2019-02-26,TEX,Texas,SUN,Solar,Mountain,Mountain,9904,megawatthours
2019-02-26,TEX,Texas,SUN,Solar,Pacific,Pacific,9904,megawatthours
2019-02-27,TEX,Texas,SUN,Solar,Arizona,Arizona,7284,megawatthours
2019-02-27,TEX,Texas,SUN,Solar,Central,Central,7284,megawatthours
2019-02-27,TEX,Texas,SUN,Solar,Eastern,Eastern,7284,megawatthours
2019-02-27,TEX,Texas,SUN,Solar,Mountain,Mountain,7284,megawatthours
2019-02-27,TEX,Texas,SUN,Solar,Pacific,Pacific,7284,megawatthours
2019-02-28,TEX,Texas,SUN,Solar,Arizona,Arizona,9604,megawatthours
2019-02-28,TEX,Texas,SUN,Solar,Central,Central,9604,megawatthours
2019-02-28,TEX,Texas,SUN,Solar,Eastern,Eastern,9604,megawatthours
2019-02-28,TEX,Texas,SUN,Solar,Mountain,Mountain,9604,megawatthours
2019-02-28,TEX,Texas,SUN,Solar,Pacific,Pacific,9604,megawatthours
2019-03-01,TEX,Texas,SUN,Solar,Arizona,Arizona,9679,megawatthours
2019-03-01,TEX,Texas,SUN,Solar,Central,Central,9679,megawatthours
2019-03-01,TEX,Texas,SUN,Solar,Eastern,Eastern,9679,megawatthours
2019-03-01,TEX,Texas,SUN,Solar,Mountain,Mountain,9679,megawatthours
2019-03-01,TEX,Texas,SUN,Solar,Pacific,Pacific,9679,megawatthours
2019-03-02,TEX,Texas,SUN,Solar,Arizona,Arizona,5346,megawatthours
2019-03-02,TEX,Texas,SUN,Solar,Central,Central,5346,megawatthours
2019-03-02,TEX,Texas,SUN,Solar,Eastern,Eastern,5346,megawatthours
2019-03-02,TEX,Texas,SUN,Solar,Mountain,Mountain,5346,megawatthours
2019-03-02,TEX,Texas,SUN,Solar,Pacific,Pacific,5346,megawatthours
2019-03-03,TEX,Texas,SUN,Solar,Arizona,Arizona,3466,megawatthours
2019-03-03,TEX,Texas,SUN,Solar,Central,Central,3466,megawatthours
2019-03-03,TEX,Texas,SUN,Solar,Eastern,Eastern,3466,megawatthours
2019-03-03,TEX,Texas,SUN,Solar,Mountain,Mountain,3466,megawatthours
2019-03-03,TEX,Texas,SUN,Solar,Pacific,Pacific,3466,megawatthours
2019-03-04,TEX,Texas,SUN,Solar,Arizona,Arizona,8117,megawatthours
2019-03-04,TEX,Texas,SUN,Solar,Central,Central,8117,megawatthours
2019-03-04,TEX,Texas,SUN,Solar,Eastern,Eastern,8117,megawatthours
2019-03-04,TEX,Texas,SUN,Solar,Mountain,Mountain,8117,megawatthours
2019-03-04,TEX,Texas,SUN,Solar,Pacific,Pacific,8117,megawatthours
2019-03-05,TEX,Texas,SUN,Solar,Arizona,Arizona,12183,megawatthours
2019-03-05,TEX,Texas,SUN,Solar,Central,Central,12183,megawatthours
2019-03-05,TEX,Texas,SUN,Solar,Eastern,Eastern,12183,megawatthours
2019-03-05,TEX,Texas,SUN,Solar,Mountain,Mountain,12183,megawatthours
2019-03-05,TEX,Texas,SUN,Solar,Pacific,Pacific,12183,megawatthours
2019-03-06,TEX,Texas,SUN,Solar,Arizona,Arizona,9369,megawatthours
2019-03-06,TEX,Texas,SUN,Solar,Central,Central,9369,megawatthours
2019-03-06,TEX,Texas,SUN,Solar,Eastern,Eastern,9369,megawatthours
2019-03-06,TEX,Texas,SUN,Solar,Mountain,Mountain,9369,megawatthours
2019-03-06,TEX,Texas,SUN,Solar,Pacific,Pacific,9369,megawatthours
2019-03-07,TEX,Texas,SUN,Solar,Arizona,Arizona,7320,megawatthours
2019-03-07,TEX,Texas,SUN,Solar,Central,Central,7320,megawatthours
2019-03-07,TEX,Texas,SUN,Solar,Eastern,Eastern,7320,megawatthours
2019-03-07,TEX,Texas,SUN,Solar,Mountain,Mountain,7320,megawatthours
2019-03-07,TEX,Texas,SUN,Solar,Pacific,Pacific,7320,megawatthours
2019-03-08,TEX,Texas,SUN,Solar,Arizona,Arizona,4292,megawatthours
2019-03-08,TEX,Texas,SUN,Solar,Central,Central,4292,megawatthours
2019-03-08,TEX,Texas,SUN,Solar,Eastern,Eastern,4292,megawatthours
2019-03-08,TEX,Texas,SUN,Solar,Mountain,Mountain,4292,megawatthours
2019-03-08,TEX,Texas,SUN,Solar,Pacific,Pacific,4292,megawatthours
2019-03-09,TEX,Texas,SUN,Solar,Arizona,Arizona,9321,megawatthours
2019-03-09,TEX,Texas,SUN,Solar,Central,Central,9321,megawatthours
2019-03-09,TEX,Texas,SUN,Solar,Eastern,Eastern,9321,megawatthours
2019-03-09,TEX,Texas,SUN,Solar,Mountain,Mountain,9321,megawatthours
